,Strike,Expiry,Type,Last_y,Bid_y,Ask_y,Vol_y,Underlying_Price_y,TtM_y,Implied_vol_bis,BS_Price,Avr_Price
97,1250.0,2019-03-15,call,345.0,377.95,386.4,1.0,1629.09,0.08493150684931507,0.5406606831623615,385.7937611833772,382.17499999999995
98,1250.0,2019-03-22,put,2.9,1.1,1.43,2.0,1629.09,0.10410958904109589,0.39164792064331466,1.1132274598717373,1.2650000000000001
99,1260.0,2019-03-01,put,0.43,0.12,0.71,1.0,1629.09,0.04657534246575343,0.4658878210926056,0.23426920065256684,0.415
100,1260.0,2019-03-08,put,4.5,0.37,0.96,1.0,1629.09,0.06575342465753424,0.4223206728956103,0.43813911958204166,0.665
101,1260.0,2019-03-22,put,3.06,1.05,1.51,5.0,1629.09,0.10410958904109589,0.38614494457699367,1.209817443969932,1.28
102,1260.0,2019-04-18,call,336.0,377.95,380.8,1.0,1629.09,0.1780821917808219,0.4303090734167769,383.18206993130866,379.375
103,1260.0,2019-04-18,put,3.62,3.25,3.65,1.0,1629.09,0.1780821917808219,0.3553223278353736,3.5301605295691516,3.45
104,1270.0,2019-02-22,put,0.35,0.02,0.35,2.0,1629.09,0.0273972602739726,0.5193527534496785,0.0659251613066858,0.185
105,1270.0,2019-03-01,call,430.0,357.35,365.9,1.0,1629.09,0.04657534246575343,0.6932914722529798,364.7130804562239,361.625
106,1270.0,2019-03-08,put,0.92,0.41,0.99,10.0,1629.09,0.06575342465753424,0.4160409153071046,0.4855260686776788,0.7
107,1270.0,2019-03-22,put,1.78,1.15,1.6,1.0,1629.09,0.10410958904109589,0.38122400703541925,1.3281386225380984,1.375
108,1280.0,2019-03-01,put,0.51,0.22,0.5,1.0,1629.09,0.04657534246575343,0.4527816277958452,0.30089691286230824,0.36
109,1280.0,2019-03-08,put,0.66,0.45,1.03,1.0,1629.09,0.06575342465753424,0.40944260114967823,0.5349015556678189,0.74
110,1280.0,2019-03-15,call,294.96,349.2,356.6,2.0,1629.09,0.08493150684931507,0.5181142005029322,356.62272940020125,352.9
111,1280.0,2019-03-22,put,3.55,1.15,1.7,4.0,1629.09,0.10410958904109589,0.3761867139428854,1.4550159949005277,1.4249999999999998
112,1280.0,2019-04-18,call,317.79,358.3,361.05,2.0,1629.09,0.1780821917808219,0.42287965935692196,364.47408147815213,359.675
113,1280.0,2019-04-18,put,6.3,3.9,4.2,1.0,1629.09,0.1780821917808219,0.3493618569716439,4.222768964797666,4.05
114,1290.0,2019-02-22,call,362.4,336.4,342.85,1.0,1629.09,0.0273972602739726,0.8261560557196289,343.4558006730117,339.625
115,1290.0,2019-03-01,call,386.42,336.95,345.3,4.0,1629.09,0.04657534246575343,0.6340565354024618,344.03149495572757,341.125
116,1290.0,2019-03-01,put,0.35,0.2,0.79,10.0,1629.09,0.04657534246575343,0.4344435548710823,0.2710962685609779,0.495
117,1290.0,2019-03-08,call,329.13,338.45,347.8,1.0,1629.09,0.06575342465753424,0.5545829299355298,345.34482350894723,343.125
118,1290.0,2019-03-08,put,2.1,0.51,1.06,2.0,1629.09,0.06575342465753424,0.40203819492787113,0.580576954404421,0.785
119,1300.0,2019-02-22,call,333.0,326.95,332.9,22.0,1629.09,0.0273972602739726,0.7667543304101377,332.68949610753566,329.92499999999995
120,1300.0,2019-02-22,put,0.22,0.04,0.32,7.0,1629.09,0.0273972602739726,0.48305107324600227,0.0798193987134801,0.18
121,1300.0,2019-03-01,call,289.0,326.5,334.75,25.0,1629.09,0.04657534246575343,0.6036687525497377,333.6734941960733,330.625
122,1300.0,2019-03-01,put,0.72,0.23,0.62,4.0,1629.09,0.04657534246575343,0.42658530463114375,0.30026884702649426,0.425
123,1300.0,2019-03-08,put,0.7,0.57,1.09,1.0,1629.09,0.06575342465753424,0.3971896992779522,0.6615247658674868,0.8300000000000001
124,1300.0,2019-03-22,put,1.74,1.43,1.97,10.0,1629.09,0.10410958904109589,0.3679777020454035,1.8007175097499513,1.7
125,1300.0,2019-04-18,call,325.0,340.1,342.75,3.0,1629.09,0.1780821917808219,0.4055858005748876,344.9190200789519,341.425
126,1300.0,2019-04-18,put,4.83,4.65,4.9,57.0,1629.09,0.1780821917808219,0.34263949454978104,4.9845367444006285,4.775
127,1310.0,2019-02-22,call,360.76,315.55,322.9,2.0,1629.09,0.0273972602739726,0.7464032177919894,322.7250405810055,319.225
128,1310.0,2019-02-22,put,0.43,0.03,0.42,10.0,1629.09,0.0273972602739726,0.4854251228559017,0.11591631922085188,0.22499999999999998
129,1310.0,2019-03-01,put,0.94,0.26,0.85,10.0,1629.09,0.04657534246575343,0.426712247442007,0.388883539945045,0.5549999999999999
130,1310.0,2019-03-08,put,2.51,0.59,1.09,1.0,1629.09,0.06575342465753424,0.390846470284015,0.7330358248695603,0.8400000000000001
131,1310.0,2019-03-15,call,411.94,319.55,326.9,1.0,1629.09,0.08493150684931507,0.4749590688243508,326.55995505940587,323.225
132,1310.0,2019-03-15,put,1.26,1.18,1.3,2.0,1629.09,0.08493150684931507,0.3693148521096259,1.1818939833617819,1.24
133,1310.0,2019-03-22,put,1.87,1.57,2.09,1.0,1629.09,0.10410958904109589,0.3637021179720388,1.9963573619762158,1.83
134,1320.0,2019-02-22,call,279.84,306.7,313.55,1.0,1629.09,0.0273972602739726,0.7152219641403852,312.5414148094562,310.125
135,1320.0,2019-02-22,put,0.33,0.06,0.45,3.0,1629.09,0.0273972602739726,0.4665057415622472,0.10753700765001106,0.255
136,1320.0,2019-03-01,put,0.99,0.29,0.88,1.0,1629.09,0.04657534246575343,0.41105530681833624,0.3705764511968024,0.585
137,1320.0,2019-03-08,put,8.53,0.69,1.14,2.0,1629.09,0.06575342465753424,0.3852051296830922,0.8230840559438626,0.9149999999999999
138,1320.0,2019-03-22,put,2.83,1.76,2.26,1.0,1629.09,0.10410958904109589,0.3577021404611319,2.1527934528961907,2.01
139,1320.0,2019-04-18,call,408.29,320.9,323.6,3.0,1629.09,0.1780821917808219,0.39393007492341103,325.97391601268146,322.25
140,1320.0,2019-04-18,put,6.03,5.45,5.7,2.0,1629.09,0.1780821917808219,0.33765459013987326,6.009232418743025,5.575
141,1325.0,2019-03-15,put,1.43,1.37,1.49,37.0,1629.09,0.08493150684931507,0.36272879413977277,1.4113091646284062,1.4300000000000002
142,1330.0,2019-02-22,call,400.0,297.05,303.0,2.0,1629.09,0.0273972602739726,0.7155605478413403,303.00905388417505,300.025
143,1330.0,2019-02-22,put,0.35,0.07,0.47,1.0,1629.09,0.0273972602739726,0.4540204936665295,0.11415999972661872,0.27
144,1330.0,2019-03-01,put,1.01,0.33,0.91,1.0,1629.09,0.04657534246575343,0.4046758308015763,0.42356344339816765,0.62
145,1330.0,2019-03-08,put,3.25,0.74,1.23,4.0,1629.09,0.06575342465753424,0.37932028210438795,0.9202957983428277,0.985
146,1330.0,2019-03-22,put,3.65,1.97,2.46,8.0,1629.09,0.10410958904109589,0.3535661986951158,2.3915664811788346,2.215
147,1335.0,2019-03-15,call,367.95,294.95,302.25,68.0,1629.09,0.08493150684931507,0.46003877722781145,302.5851114011775,298.6
148,1340.0,2019-02-22,put,0.31,0.06,0.49,2.0,1629.09,0.0273972602739726,0.4442476704657078,0.12869730627159015,0.275
149,1340.0,2019-03-01,put,1.2,0.37,0.79,1.0,1629.09,0.04657534246575343,0.39892501897633076,0.49018226888290783,0.5800000000000001
150,1340.0,2019-03-22,put,4.4,2.21,2.68,1.0,1629.09,0.10410958904109589,0.34874437981091433,2.6279766657349057,2.4450000000000003
151,1340.0,2019-04-18,call,271.47,301.4,304.0,5.0,1629.09,0.1780821917808219,0.3805267342704907,306.92724964441754,302.7
152,1340.0,2019-04-18,put,7.04,6.55,6.8,1.0,1629.09,0.1780821917808219,0.33228441116975616,7.182128244898308,6.675
153,1350.0,2019-02-22,put,0.22,0.15,0.36,28.0,1629.09,0.0273972602739726,0.4347199710163474,0.1460839869416537,0.255
154,1350.0,2019-03-01,put,0.71,0.5,0.71,2.0,1629.09,0.04657534246575343,0.3885007924444973,0.5188982171663881,0.605
155,1350.0,2019-03-08,put,3.1,0.92,1.39,3.0,1629.09,0.06575342465753424,0.3686215169709176,1.1732187781212318,1.155
156,1350.0,2019-03-22,put,5.36,2.47,3.05,3.0,1629.09,0.10410958904109589,0.3456774383712187,2.9650395815199033,2.76
157,1355.0,2019-04-18,put,7.66,7.45,7.8,34.0,1629.09,0.1780821917808219,0.3275624019832909,8.123729360400503,7.625
158,1360.0,2019-02-22,put,0.66,0.15,0.4,3.0,1629.09,0.0273972602739726,0.4232934491109848,0.15941389227781766,0.275
159,1360.0,2019-03-01,put,1.49,0.46,0.96,2.0,1629.09,0.04657534246575343,0.38238865777879955,0.5974737184653449,0.71
160,1360.0,2019-03-08,put,8.5,1.04,1.51,1.0,1629.09,0.06575342465753424,0.3618803530357778,1.2936810239519119,1.275
161,1360.0,2019-04-18,call,252.85,284.0,286.25,2.0,1629.09,0.1780821917808219,0.37978921166403223,289.5499026173302,285.125
162,1360.0,2019-04-18,put,8.65,7.8,8.15,1.0,1629.09,0.1780821917808219,0.325596861536,8.422436996174667,7.975
163,1365.0,2019-04-18,call,270.3,278.5,281.2,2.0,1629.09,0.1780821917808219,0.36152463674921537,282.9569597456177,279.85
164,1365.0,2019-04-18,put,8.6,8.2,8.45,23.0,1629.09,0.1780821917808219,0.3269791769552789,9.082168372344796,8.325
165,1370.0,2019-02-22,put,0.32,0.2,0.43,5.0,1629.09,0.0273972602739726,0.41564871730476616,0.18911988546402725,0.315
166,1370.0,2019-03-01,put,0.75,0.62,1.08,5.0,1629.09,0.04657534246575343,0.3752031940056383,0.6745022880776403,0.8500000000000001
167,1370.0,2019-03-08,put,5.14,1.18,1.64,2.0,1629.09,0.06575342465753424,0.3568974565544725,1.4705626233804523,1.41
168,1370.0,2019-03-22,put,4.45,5.05,7.45,12.0,1629.09,0.10410958904109589,0.33774927570812396,3.66664958258869,6.25
169,1375.0,2019-04-18,call,271.16,269.6,272.4,6.0,1629.09,0.1780821917808219,0.3667462290027551,275.06917147717354,271.0
170,1375.0,2019-04-18,put,9.4,9.05,9.3,14.0,1629.09,0.1780821917808219,0.32288791811991485,9.735706336889564,9.175
171,1380.0,2019-02-22,put,0.28,0.16,0.58,2.0,1629.09,0.0273972602739726,0.4046834452840686,0.2093057095013453,0.37
172,1380.0,2019-03-01,call,279.12,247.8,255.15,2.0,1629.09,0.04657534246575343,0.4882123885259777,254.42455850574265,251.47500000000002
173,1380.0,2019-03-01,put,1.89,0.71,0.93,3.0,1629.09,0.04657534246575343,0.3697743809126317,0.7872978768133727,0.8200000000000001
174,1380.0,2019-03-08,call,234.11,250.6,253.4,2.0,1629.09,0.06575342465753424,0.4521099626398458,257.02318218705705,252.0
175,1380.0,2019-03-08,put,1.62,1.37,1.74,1.0,1629.09,0.06575342465753424,0.35193307473950086,1.6718526869658987,1.5550000000000002
176,1380.0,2019-03-22,call,282.8,256.05,258.75,1.0,1629.09,0.10410958904109589,0.398270303866975,261.08490937638135,257.4
177,1380.0,2019-03-22,put,3.75,3.6,4.05,2.0,1629.09,0.10410958904109589,0.33796467168547206,4.314975417731716,3.825
178,1380.0,2019-04-18,call,269.1,265.3,267.85,1.0,1629.09,0.1780821917808219,0.36691806336022914,270.86356884864585,266.57500000000005
179,1380.0,2019-04-18,put,9.6,9.4,9.7,7.0,1629.09,0.1780821917808219,0.32147493615470824,10.151915401505164,9.55
180,1385.0,2019-04-18,call,225.6,260.8,263.3,4.0,1629.09,0.1780821917808219,0.3636856503497997,266.2090664013915,262.05
181,1385.0,2019-04-18,put,15.25,9.9,10.15,3.0,1629.09,0.1780821917808219,0.3192237613444776,10.485624971245812,10.025
182,1390.0,2019-02-22,put,0.74,0.22,0.57,3.0,1629.09,0.0273972602739726,0.39364880845710637,0.23181602207986174,0.39499999999999996
183,1390.0,2019-03-01,call,252.2,238.1,245.25,6.0,1629.09,0.04657534246575343,0.4741841126918047,244.55040671729444,241.675
184,1390.0,2019-03-01,put,0.96,0.69,1.18,6.0,1629.09,0.04657534246575343,0.3622820430642367,0.8853603720496217,0.9349999999999999
185,1390.0,2019-03-08,put,3.76,1.54,2.0,10.0,1629.09,0.06575342465753424,0.3470744090615957,1.9035711583037767,1.77
186,1390.0,2019-03-22,put,7.8,3.95,4.5,1.0,1629.09,0.10410958904109589,0.3299144165325537,4.5314617143367855,4.225
187,1392.5,2019-02-15,put,0.38,0.1,1.28,34.0,1629.09,0.00821917808219178,0.6186685529035331,0.06399470634788829,0.6900000000000001
188,1395.0,2019-04-18,call,228.75,251.95,254.5,1.0,1629.09,0.1780821917808219,0.3474083901729621,255.52997964732913,253.225
189,1395.0,2019-04-18,put,10.7,10.7,10.95,4.0,1629.09,0.1780821917808219,0.31788219122963024,11.578721759771014,10.825
190,1397.5,2019-02-15,put,0.03,0.03,0.15,45.0,1629.09,0.00821917808219178,0.5053554570853711,0.0072337213142615875,0.09
191,1400.0,2019-02-22,call,228.0,230.15,233.15,15.0,1629.09,0.0273972602739726,0.5945296264004334,233.91774781049958,231.65
192,1400.0,2019-02-22,put,0.35,0.35,0.4,32.0,1629.09,0.0273972602739726,0.3846393110491335,0.2687820753738279,0.375
193,1400.0,2019-03-01,call,212.0,228.2,235.35,1.0,1629.09,0.04657534246575343,0.4856906648943201,235.7653173173494,231.77499999999998
194,1400.0,2019-03-01,put,1.04,0.92,1.14,53.0,1629.09,0.04657534246575343,0.35703759432472293,1.0374255264628047,1.03
195,1400.0,2019-03-08,call,233.7,232.4,235.15,2.0,1629.09,0.06575342465753424,0.4308876697782054,237.59696011689994,233.775
196,1400.0,2019-03-08,put,2.67,1.77,2.22,1.0,1629.09,0.06575342465753424,0.3425491377626732,2.1780879965884026,1.995
197,1400.0,2019-03-22,call,214.65,235.4,238.15,1.0,1629.09,0.10410958904109589,0.37471273788675663,241.34269274924486,236.775
198,1400.0,2019-03-22,put,4.75,4.5,5.0,1.0,1629.09,0.10410958904109589,0.3272922443167865,5.120120404576795,4.75
199,1400.0,2019-03-29,put,6.84,6.15,6.55,1.0,1629.09,0.1232876712328767,0.32401306221611803,6.886591869248662,6.35
200,1400.0,2019-04-18,call,243.0,247.05,248.8,10.0,1629.09,0.1780821917808219,0.36168491899797695,253.43872525190386,247.925
201,1400.0,2019-04-18,put,11.53,11.15,11.45,24.0,1629.09,0.1780821917808219,0.3155728125669248,11.949426469483626,11.3
202,1405.0,2019-02-22,put,0.49,0.26,0.64,2.0,1629.09,0.0273972602739726,0.38211297178938985,0.301963521951091,0.45
203,1405.0,2019-04-18,call,201.37,242.35,244.35,1.0,1629.09,0.1780821917808219,0.35278932590344925,247.97980724267927,243.35
204,1405.0,2019-04-18,put,21.27,11.65,12.0,3.0,1629.09,0.1780821917808219,0.3155166948740371,12.628271746200397,11.825
205,1410.0,2019-02-22,put,0.57,0.28,0.61,1.0,1629.09,0.0273972602739726,0.37630145272016524,0.31677920614583677,0.445
206,1410.0,2019-03-01,put,1.23,1.02,1.39,3.0,1629.09,0.04657534246575343,0.3511907670044899,1.2027364366270916,1.205
207,1410.0,2019-03-08,call,217.27,223.1,226.4,1.0,1629.09,0.06575342465753424,0.3012506098854541,222.6392362099673,224.75
208,1410.0,2019-03-08,put,3.2,2.06,2.48,1.0,1629.09,0.06575342465753424,0.3373200744501128,2.4645484306217043,2.27
209,1410.0,2019-03-22,put,5.27,5.05,5.6,6.0,1629.09,0.10410958904109589,0.3242020943516865,5.74210696686346,5.324999999999999
210,1410.0,2019-03-29,put,7.63,6.8,7.3,1.0,1629.09,0.1232876712328767,0.32049677503990004,7.58596217216666,7.05
211,1415.0,2019-02-22,put,0.51,0.27,0.68,4.0,1629.09,0.0273972602739726,0.371824554246664,0.341959243324073,0.47500000000000003
212,1415.0,2019-04-18,call,333.0,234.45,236.1,9.0,1629.09,0.1780821917808219,0.3528086750336178,239.79447666262035,235.27499999999998
213,1415.0,2019-04-18,put,18.95,12.9,13.25,1.0,1629.09,0.1780821917808219,0.31328273088039826,13.777742970400112,13.075
214,1420.0,2019-02-22,call,256.8,207.0,213.3,4.0,1629.09,0.0273972602739726,0.5279096585352718,213.26093044100185,210.15
215,1420.0,2019-02-22,put,1.18,0.31,0.72,6.0,1629.09,0.0273972602739726,0.3674698004169762,0.37029798292679317,0.515
216,1420.0,2019-03-01,put,2.24,1.25,1.42,4.0,1629.09,0.04657534246575343,0.34578135519564157,1.4049187512986592,1.335
217,1420.0,2019-03-08,put,2.9,2.31,2.78,10.0,1629.09,0.06575342465753424,0.3337424672205372,2.8570317567288583,2.545
218,1420.0,2019-03-22,call,183.75,216.85,220.15,2.0,1629.09,0.10410958904109589,0.3740347751365044,223.80284519822385,218.5
219,1420.0,2019-03-22,put,5.89,5.7,6.2,3.0,1629.09,0.10410958904109589,0.32207698877299207,6.5081555875225945,5.95
220,1420.0,2019-03-29,put,8.47,7.6,8.15,2.0,1629.09,0.1232876712328767,0.3182518847854249,8.473584114572901,7.875
221,1420.0,2019-04-18,call,200.34,229.6,231.45,1.0,1629.09,0.1780821917808219,0.3511184554978087,235.4738836235199,230.52499999999998
222,1420.0,2019-04-18,put,13.25,13.3,13.55,9.0,1629.09,0.1780821917808219,0.3123638166978583,14.413731970032813,13.425
223,1425.0,2019-02-22,call,249.0,202.4,208.3,1.0,1629.09,0.0273972602739726,0.520457766105868,208.3628786526001,205.35000000000002
224,1425.0,2019-02-22,put,0.45,0.29,0.68,2.0,1629.09,0.0273972602739726,0.36386043140769014,0.40737774040650265,0.485
225,1425.0,2019-04-18,call,217.02,225.75,227.2,1.0,1629.09,0.1780821917808219,0.34850388472603633,231.02114289388328,226.475
226,1425.0,2019-04-18,put,13.85,14.0,14.25,9.0,1629.09,0.1780821917808219,0.3109876163338683,15.006876484124916,14.125
227,1430.0,2019-02-22,call,196.5,200.4,203.75,1.0,1629.09,0.0273972602739726,0.536840559880808,204.2389934227947,202.075
228,1430.0,2019-02-22,put,0.7,0.39,0.64,1.0,1629.09,0.0273972602739726,0.3601885819187761,0.4477304999443419,0.515
229,1430.0,2019-03-01,put,1.91,1.44,1.63,2.0,1629.09,0.04657534246575343,0.3393644847682864,1.614247618869733,1.535
230,1430.0,2019-03-08,put,3.34,2.76,3.2,5.0,1629.09,0.06575342465753424,0.3302368064197153,3.3102785487073874,2.98
231,1430.0,2019-03-22,call,229.2,208.35,210.95,6.0,1629.09,0.10410958904109589,0.3693329365055449,214.75027786274154,209.64999999999998
232,1430.0,2019-03-22,put,7.25,6.45,6.9,10.0,1629.09,0.10410958904109589,0.31734440536512054,7.139462073019104,6.675000000000001
233,1432.5,2019-02-15,put,0.31,0.08,0.19,26.0,1629.09,0.00821917808219178,0.46354715003609653,0.019473930936259043,0.135
234,1435.0,2019-02-22,put,2.36,0.49,0.65,2.0,1629.09,0.0273972602739726,0.3554388137713075,0.481776079910901,0.5700000000000001
235,1435.0,2019-04-18,call,196.98,216.1,218.1,1.0,1629.09,0.1780821917808219,0.34387472919893436,222.2622106312392,217.1
236,1435.0,2019-04-18,put,16.25,15.3,15.6,1.0,1629.09,0.1780821917808219,0.3077840705567226,16.188930178310528,15.45
237,1440.0,2019-02-22,put,0.69,0.51,0.71,2.0,1629.09,0.0273972602739726,0.3536430475988984,0.5498306049810431,0.61
238,1440.0,2019-03-01,call,151.79,191.6,194.45,5.0,1629.09,0.04657534246575343,0.4207571745162085,196.1258065507434,193.02499999999998
239,1440.0,2019-03-01,put,2.02,1.68,1.84,12.0,1629.09,0.04657534246575343,0.3340252461525424,1.8879365454279764,1.76
240,1440.0,2019-03-08,call,161.26,194.5,197.25,5.0,1629.09,0.06575342465753424,0.40181849624637506,199.97082764830338,195.875
241,1440.0,2019-03-08,put,3.25,3.2,3.65,11.0,1629.09,0.06575342465753424,0.3260084477839991,3.7920856984556366,3.425
242,1440.0,2019-03-22,call,176.24,162.2,170.0,2.0,1629.09,0.10410958904109589,0.29945162320418284,199.36747748702237,166.1
243,1440.0,2019-03-22,put,7.74,7.25,7.8,5.0,1629.09,0.10410958904109589,0.3162253502472117,8.16132165315642,7.525
244,1440.0,2019-03-29,put,10.29,9.45,10.0,6.0,1629.09,0.1232876712328767,0.31188243537317967,10.314174491228158,9.725
245,1440.0,2019-04-18,call,210.0,212.05,213.7,2.0,1629.09,0.1780821917808219,0.33917477463085205,217.4961971941093,212.875
246,1440.0,2019-04-18,put,16.2,15.9,16.2,10.0,1629.09,0.1780821917808219,0.30985717860771333,17.393976130801803,16.05
247,1445.0,2019-02-22,put,1.92,0.56,0.7,6.0,1629.09,0.0273972602739726,0.34679053489580747,0.5685414903444155,0.63
248,1445.0,2019-04-18,call,202.45,207.5,209.45,1.0,1629.09,0.1780821917808219,0.3406692015701811,213.8246778161365,208.475
249,1445.0,2019-04-18,put,17.9,16.95,17.25,1.0,1629.09,0.1780821917808219,0.3062529858819022,17.726186910127154,17.1
250,1450.0,2019-02-22,call,127.25,181.1,183.35,13.0,1629.09,0.0273972602739726,0.45763262683726835,183.10933214285,182.225
251,1450.0,2019-02-22,put,0.72,0.62,0.76,36.0,1629.09,0.0273972602739726,0.3430539101517201,0.6252913747106348,0.69
252,1450.0,2019-03-01,call,138.5,182.1,185.55,6.0,1629.09,0.04657534246575343,0.4081528329850733,186.4242181531299,183.825
253,1450.0,2019-03-01,put,2.0,2.01,2.18,27.0,1629.09,0.04657534246575343,0.32971461459811774,2.2419469391799822,2.0949999999999998
254,1450.0,2019-03-08,call,152.31,185.4,188.15,5.0,1629.09,0.06575342465753424,0.38706185083093125,190.11070907439512,186.775
255,1450.0,2019-03-08,put,3.8,3.6,4.15,3.0,1629.09,0.06575342465753424,0.3225711869406328,4.384875211329131,3.875
256,1450.0,2019-03-22,call,158.1,190.15,192.5,10.0,1629.09,0.10410958904109589,0.36007411694994207,196.88811867765367,191.325
257,1450.0,2019-03-22,put,8.3,8.2,8.7,26.0,1629.09,0.10410958904109589,0.31371438337592406,9.162241376878143,8.45
258,1450.0,2019-03-29,put,10.7,10.4,11.2,11.0,1629.09,0.1232876712328767,0.30920638808608053,11.424235916705243,10.8
259,1452.5,2019-02-15,put,0.48,0.03,0.23,4.0,1629.09,0.00821917808219178,0.4331205124610662,0.029796900685068017,0.13
260,1455.0,2019-02-22,call,192.46,175.7,180.8,1.0,1629.09,0.0273972602739726,0.47028398519009346,178.88557168710895,178.25
261,1455.0,2019-02-22,put,0.84,0.65,0.79,9.0,1629.09,0.0273972602739726,0.3416864325425028,0.7194473107673858,0.72
262,1457.5,2019-02-15,call,129.45,169.25,174.15,10.0,1629.09,0.00821917808219178,0.6780912962708624,173.18335124106375,171.7
263,1457.5,2019-02-15,put,0.25,0.02,0.22,10.0,1629.09,0.00821917808219178,0.42822513037443155,0.03567226570946813,0.12
264,1460.0,2019-02-22,call,135.0,170.5,172.0,3.0,1629.09,0.0273972602739726,0.46150065355833614,173.97136352934695,171.25
265,1460.0,2019-02-22,put,1.2,0.71,0.87,4.0,1629.09,0.0273972602739726,0.33778296718545253,0.7888691616836141,0.79
266,1460.0,2019-03-01,call,140.35,172.9,175.7,1.0,1629.09,0.04657534246575343,0.3991105307175964,176.95357685269641,174.3
267,1460.0,2019-03-01,put,2.3,2.3,2.5,21.0,1629.09,0.04657534246575343,0.32479419859644026,2.634886652588307,2.4
268,1460.0,2019-03-08,call,141.25,175.65,178.55,1.0,1629.09,0.06575342465753424,0.379735636478141,180.8620184540723,177.10000000000002
269,1460.0,2019-03-08,put,5.28,4.35,4.85,23.0,1629.09,0.06575342465753424,0.3190701417678968,5.05740354616745,4.6
270,1460.0,2019-03-22,put,10.0,9.15,9.6,3.0,1629.09,0.10410958904109589,0.30886414056735123,10.021226170762532,9.375
271,1460.0,2019-04-18,call,188.16,196.0,197.85,4.0,1629.09,0.1780821917808219,0.3331911995496973,200.84509555523846,196.925
272,1460.0,2019-04-18,put,18.8,19.0,19.4,22.0,1629.09,0.1780821917808219,0.3030860326477606,20.100261163833807,19.2
273,1462.5,2019-02-15,put,0.6,0.05,0.26,57.0,1629.09,0.00821917808219178,0.41973863317489624,0.039049506505035136,0.155
274,1465.0,2019-02-22,call,123.05,165.5,167.1,2.0,1629.09,0.0273972602739726,0.4623760843519866,169.4250457213161,166.3
275,1465.0,2019-02-22,put,0.85,0.77,0.92,16.0,1629.09,0.0273972602739726,0.3354697291275113,0.8906356261569712,0.845
276,1467.5,2019-02-15,call,123.8,158.3,164.15,3.0,1629.09,0.00821917808219178,0.655998083935678,163.33044905726842,161.22500000000002
277,1467.5,2019-02-15,put,0.1,0.03,0.27,2.0,1629.09,0.00821917808219178,0.4161437629747391,0.048409002632833875,0.15000000000000002
278,1470.0,2019-02-22,call,138.21,160.3,162.15,6.0,1629.09,0.0273972602739726,0.44578329253762966,164.22541005949734,161.22500000000002
279,1470.0,2019-02-22,put,1.12,0.89,1.0,32.0,1629.09,0.0273972602739726,0.33130690197981894,0.9725465341183153,0.9450000000000001
280,1470.0,2019-03-01,call,150.38,162.45,165.2,7.0,1629.09,0.04657534246575343,0.38926938579030335,167.48868253521277,163.825
281,1470.0,2019-03-01,put,3.04,2.66,2.9,13.0,1629.09,0.04657534246575343,0.3195671692894771,3.0808992541210074,2.7800000000000002
282,1470.0,2019-03-08,call,160.52,166.5,168.95,1.0,1629.09,0.06575342465753424,0.36344156967813157,170.91328404010915,167.725
283,1470.0,2019-03-08,put,11.15,5.05,5.5,2.0,1629.09,0.06575342465753424,0.3138622529751434,5.70608666800149,5.275
284,1470.0,2019-03-22,call,188.45,137.55,147.25,4.0,1629.09,0.10410958904109589,0.3039280522917769,173.7103022285214,142.4
285,1470.0,2019-03-22,put,18.5,10.25,10.75,81.0,1629.09,0.10410958904109589,0.3081034876664728,11.421950568804789,10.5
286,1470.0,2019-03-29,put,14.15,13.05,13.75,1.0,1629.09,0.1232876712328767,0.30561363012250514,14.196192713073458,13.4
287,1472.5,2019-02-15,put,0.18,0.1,0.28,5.0,1629.09,0.00821917808219178,0.4103178494043648,0.05680816714578718,0.19
288,1475.0,2019-02-22,call,118.4,156.2,158.2,1.0,1629.09,0.0273972602739726,0.4456927532115579,159.6740778893868,157.2
289,1475.0,2019-02-22,put,1.15,0.97,1.06,40.0,1629.09,0.0273972602739726,0.32708206373840565,1.0614654061265085,1.0150000000000001
290,1477.5,2019-02-15,put,0.19,0.04,0.29,1.0,1629.09,0.00821917808219178,0.40527195090353485,0.06800202796468735,0.16499999999999998
291,1480.0,2019-02-22,call,150.95,150.75,152.9,7.0,1629.09,0.0273972602739726,0.40673476600587366,153.6040451931624,151.825
292,1480.0,2019-02-22,put,1.08,1.08,1.17,57.0,1629.09,0.0273972602739726,0.32286989891648293,1.1594961274908044,1.125
293,1480.0,2019-03-01,call,118.65,153.05,155.3,2.0,1629.09,0.04657534246575343,0.39038451632048937,158.81790264859956,154.175
294,1480.0,2019-03-01,put,3.3,3.15,3.5,5.0,1629.09,0.04657534246575343,0.31582767607595774,3.672082697865463,3.325
295,1480.0,2019-03-08,call,158.05,155.55,158.2,7.0,1629.09,0.06575342465753424,0.3665653198510781,162.7146425873102,156.875
296,1480.0,2019-03-08,put,5.7,5.75,6.2,3.0,1629.09,0.06575342465753424,0.3114235324180498,6.644289209946038,5.975
297,1480.0,2019-03-22,call,191.2,129.7,139.7,2.0,1629.09,0.10410958904109589,0.30379691108474505,165.327523112064,134.7
298,1480.0,2019-03-22,put,11.67,11.55,12.15,2.0,1629.09,0.10410958904109589,0.3047647717865929,12.66085681057649,11.850000000000001
299,1480.0,2019-04-18,call,181.17,178.65,180.05,3.0,1629.09,0.1780821917808219,0.33016396033464,185.19748458499748,179.35000000000002
